01/01/1997	3.587024329382408
01/01/1998	3.515151515151515
01/01/1999	3.911475409836066
01/01/2000	3.4217487141807497
01/01/2001	3.68733681462141
01/01/2002	3.5669663984855657
01/01/2003	3.217279174725983
01/01/2004	3.5887316276537833
01/01/2005	3.4616777308388653
01/01/2006	3.5239633817986
01/01/2007	3.500823723228995
01/01/2008	3.545780474351903
01/01/2009	3.641015625
01/02/1996	3.21875
01/02/1997	3.6780973451327434
01/02/1998	3.236111111111111
01/02/1999	3.309021113243762
01/02/2000	3.6528735632183906
01/02/2001	3.514847512038523
01/02/2002	3.375064935064935
01/02/2003	3.4380804953560373
01/02/2004	3.4678274034822105
01/02/2005	3.3839976204640094
01/02/2006	3.397766323024055
01/02/2007	3.446240601503759
01/02/2008	3.4687150837988825
01/03/1996	3.410179640718563
01/03/1997	3.406183368869936
01/03/1998	3.620408163265306
01/03/1999	3.619672131147541
01/03/2000	3.748583569405099
01/03/2001	3.636046511627907
01/03/2002	3.1696606786427144
01/03/2003	3.6098245614035087
01/03/2004	3.2834439399231576
01/03/2005	3.5570342205323193
01/03/2006	3.657654723127036
01/03/2007	3.4779761904761903
01/03/2008	3.3629032258064515
01/04/1996	4.041564792176039
01/04/1997	3.6844262295081966
01/04/1998	3.595719381688466
01/04/1999	3.4601769911504423
01/04/2000	3.755658734764945
01/04/2001	3.7895277207392195
01/04/2002	3.5735955056179773
01/04/2003	3.155027932960894
01/04/2004	3.491596638655462
01/04/2005	3.457896299228181
01/04/2006	3.4496587030716723
01/04/2007	3.6582278481012658
01/04/2008	3.6102189781021896
01/05/1996	3.4801512287334595
01/05/1997	3.540635013108069
01/05/1998	3.1
01/05/1999	3.857142857142857
01/05/2000	3.661111111111111
01/05/2001	3.6610169491525424
01/05/2002	3.480544747081712
01/05/2003	3.2495726495726496
01/05/2004	3.6120689655172415
01/05/2005	3.4319387153800824
01/05/2006	3.5034904013961605
01/05/2007	3.489341085271318
01/05/2008	3.452821461609621
01/06/1996	3.4777525170509906
01/06/1997	4.408045977011494
01/06/1998	3.0597014925373136
01/06/1999	3.3617810760667903
01/06/2000	3.56959236136614
01/06/2001	3.7812257564003104
01/06/2002	3.466898954703833
01/06/2003	3.272955687528552
01/06/2004	3.5777692010806637
01/06/2005	3.3493333333333335
01/06/2006	3.375882946518668
01/06/2007	3.4693227091633467
01/06/2008	3.596608116293156
01/07/1996	3.497988238935314
01/07/1997	3.519592476489028
01/07/1998	2.810077519379845
01/07/1999	3.0524475524475525
01/07/2000	3.7334394904458597
01/07/2001	3.602886597938144
01/07/2002	3.432518597236982
01/07/2003	3.3259187620889747
01/07/2004	3.2476190476190476
01/07/2005	3.5411425576519915
01/07/2006	3.44921568627451
01/07/2007	3.6068796068796067
01/07/2008	3.6912774725274726
01/08/1996	3.487964989059081
01/08/1998	3.691497975708502
01/08/1999	2.9444444444444446
01/08/2000	3.491573033707865
01/08/2001	3.469849246231156
01/08/2002	3.359918200408998
01/08/2003	3.5585203153426317
01/08/2004	3.5476878612716765
01/08/2005	3.7135497166409066
01/08/2006	3.4809362934362933
01/08/2007	3.8977719528178243
01/08/2008	3.5148392415498764
01/09/1996	3.5192558746736293
01/09/1998	3.5364583333333335
01/09/1999	3.5375
01/09/2000	3.5860255447032308
01/09/2001	3.3366666666666664
01/09/2002	3.445423728813559
01/09/2003	3.433546837469976
01/09/2004	3.2148116067561716
01/09/2005	3.254291845493562
01/09/2006	3.4395973154362416
01/09/2007	3.664705882352941
01/09/2008	3.6028481012658227
01/10/1996	3.582084225553176
01/10/1997	3.3038585209003215
01/10/1998	2.76
01/10/1999	3.7046742730953257
01/10/2000	3.8673120728929384
01/10/2001	3.629080118694362
01/10/2002	3.6712707182320443
01/10/2003	3.360717658168083
01/10/2004	3.3608193277310923
01/10/2005	3.628808864265928
01/10/2006	3.424550898203593
01/10/2007	3.512670565302144
01/10/2008	3.4993036211699162
01/11/1996	3.513621262458472
01/11/1997	3.625
01/11/1998	3.6993464052287583
01/11/1999	3.644469957902794
01/11/2000	3.7058823529411766
01/11/2001	3.4988558352402745
01/11/2002	3.703016241299304
01/11/2003	3.3244824482448245
01/11/2004	3.551387137452711
01/11/2005	3.2737154150197627
01/11/2006	3.5128654970760236
01/11/2007	3.4730627306273063
01/11/2008	3.4122526193247964
01/12/1996	3.446927374301676
01/12/1997	3.5118343195266273
01/12/1998	3.268867924528302
01/12/1999	3.2277551020408164
01/12/2000	3.3257195066240293
01/12/2001	3.526449643947101
01/12/2002	3.198055893074119
01/12/2003	3.293961512939615
01/12/2004	3.5337301587301586
01/12/2005	3.386785308595229
01/12/2006	3.6631779257849666
01/12/2007	3.4158163265306123
01/12/2008	3.4952581664910434
02/01/1997	3.4265765765765765
02/01/1998	3.567750677506775
02/01/1999	3.505543237250554
02/01/2000	3.6344361602982294
02/01/2001	3.477990092002831
02/01/2002	3.492998551424433
02/01/2003	3.489874638379942
02/01/2004	3.4535693557748113
02/01/2005	3.5359550561797755
02/01/2006	3.49723162103968
02/01/2007	3.3539673607203153
02/01/2008	3.523106241067175
02/01/2009	3.492468772961058
02/02/1996	3.4716981132075473
02/02/1997	3.6017842660178427
02/02/1998	3.7074235807860263
02/02/1999	3.365695792880259
02/02/2000	3.64288
02/02/2001	3.8158995815899583
02/02/2002	3.3975
02/02/2003	3.62472647702407
02/02/2004	3.3339011925042588
02/02/2005	3.386980108499096
02/02/2006	3.577655677655678
02/02/2007	3.3221559860904124
02/02/2008	3.656216216216216
02/03/1996	4.076923076923077
02/03/1997	3.7114870881567232
02/03/1998	3.675675675675676
02/03/1999	3.7422096317280453
02/03/2000	3.728079911209767
02/03/2001	3.3153034300791555
02/03/2002	3.484048404840484
02/03/2003	3.430170098478066
02/03/2004	3.3681647940074906
02/03/2005	3.4749727965179544
02/03/2006	3.523399014778325
02/03/2007	3.2498839907192574
02/03/2008	3.4578616352201257
02/04/1996	4.062023939064201
02/04/1997	3.6510812390414964
02/04/1998	3.3819223424570337
02/04/1999	3.6527777777777777
02/04/2000	3.647739221871714
02/04/2001	3.5939687668282176
02/04/2002	3.5134328358208955
02/04/2003	3.5281285878300803
02/04/2004	3.391025641025641
02/04/2005	3.5533567354102678
02/04/2006	3.1892583120204603
02/04/2007	3.564516129032258
02/04/2008	3.716845878136201
02/05/1996	3.593698175787728
02/05/1997	3.4962382445141067
02/05/1998	3.2508250825082508
02/05/1999	3.871559633027523
02/05/2000	3.579295154185022
02/05/2001	3.9525267993874427
02/05/2002	3.2412587412587412
02/05/2003	3.293269230769231
02/05/2004	3.5243741765480894
02/05/2005	3.598751418842225
02/05/2006	3.425625
02/05/2007	3.3796033994334276
02/05/2008	3.776854928017719
02/06/1996	3.5436217008797652
02/06/1997	3.4829298572315333
02/06/1998	3.3486590038314175
02/06/1999	3.717877094972067
02/06/2000	3.683155917345022
02/06/2001	3.5446685878962536
02/06/2002	3.6165221825599185
02/06/2003	3.6265416872224963
02/06/2004	3.349436392914654
02/06/2005	3.274939592682085
02/06/2006	3.3710268948655258
02/06/2007	3.3714814814814815
02/06/2008	3.4788101059494703
02/07/1996	3.515225605690153
02/07/1997	3.6132911392405065
02/07/1998	3.4096385542168677
02/07/1999	3.5866666666666664
02/07/2000	3.5282828282828285
02/07/2001	3.5621934908604547
02/07/2002	3.469733656174334
02/07/2003	3.590462143559489
02/07/2004	3.4597574421168686
02/07/2005	3.4653221839645845
02/07/2006	3.562253743104807
